id_estudiante,carrera,semestre,promedio,asistencia,participacion,asignaturas_desaprobadas,acceso_virtual,socioeconomico
2427,Educación,2,9.04,79.89,alta,4,2,bajo
2428,Ingeniería,9,12.54,92.31,baja,4,0,alto
2429,Ingeniería,3,14.18,61.59,alta,5,2,alto
2430,Educación,2,9.32,90.74,alta,4,0,bajo
2431,Contabilidad,4,14.16,61.08,media,3,7,bajo
2432,Contabilidad,2,9.69,96.73,media,2,7,bajo
2433,Administración,1,13.8,66.5,alta,5,0,alto
2434,Educación,6,11.29,58.59,media,3,3,medio
2435,Administración,10,10.9,57.41,alta,1,7,medio
2436,Contabilidad,8,14.86,59.36,alta,0,6,medio
2437,Administración,10,16.47,72.38,baja,0,3,medio
2438,Educación,10,7.15,76.11,media,1,0,medio
2439,Educación,2,13.5,95.69,media,0,3,medio
2440,Educación,9,12.44,69.05,baja,4,2,bajo
2441,Ingeniería,3,13.64,60.87,alta,4,4,medio
2442,Administración,8,8.4,87.19,media,5,2,alto
2443,Contabilidad,8,9.29,56.73,alta,4,7,alto
2444,Contabilidad,3,10.32,94.61,media,1,7,medio
2445,Contabilidad,3,12.53,70.47,media,2,3,alto
2446,Ingeniería,6,10.17,80.69,alta,1,1,alto
2447,Ingeniería,1,11.19,59.31,alta,2,6,medio
2448,Educación,4,14.08,57.28,media,0,0,bajo
2449,Contabilidad,1,17.12,89.94,baja,5,3,bajo
2450,Ingeniería,3,13.9,71.49,baja,0,5,medio
2451,Educación,9,14.15,99.34,baja,0,5,bajo
2452,Contabilidad,5,11.55,76.21,baja,2,6,bajo
2453,Administración,5,9.77,92.28,baja,0,7,medio
2454,Educación,4,11.19,99.0,alta,1,6,alto
2455,Ingeniería,3,11.86,64.06,media,2,3,bajo
2456,Ingeniería,5,9.1,90.04,baja,4,3,medio
2457,Educación,4,14.04,51.1,media,2,7,alto
2458,Educación,8,15.8,83.99,alta,1,5,bajo
2459,Ingeniería,4,12.31,87.26,media,5,6,medio
2460,Administración,8,14.71,73.87,alta,1,2,bajo
2461,Contabilidad,6,15.02,58.11,media,1,6,bajo
2462,Administración,5,9.41,80.84,media,0,0,medio
2463,Educación,4,7.66,94.88,alta,5,4,alto
2464,Administración,4,10.75,96.57,media,4,5,medio
2465,Ingeniería,4,12.24,87.31,alta,5,5,alto
2466,Educación,9,9.01,63.19,media,4,5,medio
2467,Contabilidad,4,15.56,93.52,media,3,6,medio
2468,Ingeniería,9,16.87,94.44,baja,5,6,bajo
2469,Ingeniería,10,12.45,68.36,media,5,3,alto
2470,Contabilidad,6,9.55,59.15,baja,1,6,alto
2471,Contabilidad,10,13.22,93.73,baja,5,1,alto
2472,Administración,7,9.54,94.25,alta,0,5,bajo
2473,Educación,10,14.86,55.05,alta,2,7,medio
2474,Contabilidad,3,11.42,98.35,media,0,0,bajo
2475,Contabilidad,8,13.82,76.65,alta,1,6,medio
2476,Educación,3,14.25,99.69,baja,0,6,medio
2477,Contabilidad,1,13.34,72.25,media,5,4,medio
2478,Contabilidad,10,16.46,76.66,alta,1,5,medio
2479,Administración,5,12.45,63.3,alta,5,1,medio
2480,Ingeniería,2,10.74,94.95,alta,2,5,bajo
2481,Ingeniería,10,6.74,72.19,baja,2,6,alto
2482,Ingeniería,6,6.29,90.73,alta,4,4,medio
2483,Ingeniería,10,13.63,53.99,media,5,4,bajo
2484,Contabilidad,9,11.54,89.41,media,3,5,bajo
2485,Educación,1,9.96,74.51,media,0,6,bajo
2486,Educación,4,9.22,50.27,baja,3,0,bajo
2487,Administración,1,13.85,61.31,alta,0,2,bajo
2488,Administración,1,9.54,59.69,media,4,7,medio
2489,Contabilidad,8,16.08,87.59,alta,4,1,alto
2490,Educación,2,17.88,73.86,alta,2,5,medio
2491,Educación,1,9.75,57.99,media,2,3,medio
2492,Ingeniería,8,13.67,62.84,baja,5,4,alto
2493,Contabilidad,4,13.1,75.2,media,2,1,medio
2494,Contabilidad,3,9.53,50.98,media,5,0,alto
2495,Ingeniería,4,9.55,71.21,baja,0,1,medio
2496,Contabilidad,5,11.69,83.9,alta,5,3,alto
2497,Contabilidad,1,9.15,75.89,alta,3,3,bajo
2498,Administración,1,14.73,79.9,baja,3,0,alto
2499,Educación,3,11.38,66.33,media,2,1,medio
2500,Contabilidad,6,9.2,59.15,baja,4,5,medio
2501,Administración,1,11.78,90.49,media,3,2,alto
2502,Educación,2,13.17,95.28,baja,4,2,bajo
2503,Ingeniería,7,10.19,75.54,alta,2,5,medio
2504,Administración,1,7.02,65.25,baja,0,4,bajo
2505,Administración,7,12.32,75.56,baja,5,7,alto
2506,Educación,4,8.96,93.95,media,1,5,alto
2507,Ingeniería,10,10.02,84.57,media,3,6,alto
2508,Administración,6,13.17,92.93,media,5,7,bajo
2509,Contabilidad,8,10.53,66.42,baja,5,4,bajo
2510,Contabilidad,9,11.65,85.6,baja,2,1,alto
2511,Contabilidad,6,15.63,82.65,media,2,5,alto
2512,Ingeniería,9,11.12,78.58,alta,5,7,alto
2513,Administración,4,17.05,76.41,media,3,7,bajo
2514,Contabilidad,6,13.85,77.55,baja,1,6,bajo
2515,Ingeniería,8,9.67,92.48,baja,0,4,bajo
2516,Contabilidad,9,10.81,95.8,media,3,3,alto
2517,Educación,3,8.84,55.64,media,5,0,bajo
2518,Administración,2,13.59,78.44,baja,0,4,medio
2519,Administración,6,15.31,95.92,baja,2,5,bajo
2520,Ingeniería,4,11.1,56.74,alta,5,7,bajo
2521,Ingeniería,1,7.35,70.64,media,5,7,medio
2522,Administración,8,12.9,54.45,media,3,2,bajo
2523,Contabilidad,9,9.85,55.67,alta,0,5,alto
2524,Contabilidad,9,10.22,95.21,baja,4,3,medio
2525,Educación,2,12.78,72.31,baja,4,7,alto
2526,Contabilidad,9,15.08,84.44,alta,4,6,medio
2527,Ingeniería,7,13.85,56.95,media,5,2,bajo
2528,Ingeniería,5,13.07,51.1,baja,0,4,medio
2529,Contabilidad,7,11.61,94.52,alta,4,5,bajo
2530,Ingeniería,9,8.7,78.73,alta,2,4,bajo
2531,Administración,8,12.87,51.0,alta,5,6,alto
2532,Administración,6,13.79,99.62,baja,0,7,medio
2533,Contabilidad,4,10.51,74.61,baja,2,3,medio
2534,Administración,1,11.08,73.79,alta,1,2,bajo
2535,Administración,6,14.78,81.05,alta,0,0,alto
2536,Educación,3,11.02,50.4,baja,4,0,alto
2537,Educación,6,11.32,78.46,baja,4,6,bajo
2538,Administración,6,11.78,81.47,baja,5,3,alto
2539,Contabilidad,4,13.66,64.85,baja,1,5,alto
2540,Educación,2,12.73,86.34,baja,5,4,bajo
2541,Ingeniería,9,12.55,68.87,alta,3,5,alto
2542,Ingeniería,2,15.79,85.89,baja,1,3,bajo
2543,Ingeniería,3,10.98,57.19,baja,4,2,alto
2544,Contabilidad,10,9.62,95.68,alta,4,0,bajo
2545,Administración,1,14.56,93.97,alta,3,4,medio
2546,Ingeniería,7,12.58,57.53,media,1,7,alto
2547,Contabilidad,1,10.53,96.92,baja,2,2,alto
2548,Educación,9,11.1,77.89,media,1,0,alto
2549,Administración,1,8.82,85.08,media,2,7,alto
2550,Educación,5,12.58,92.01,alta,4,0,alto
2551,Contabilidad,7,8.35,54.18,alta,4,1,bajo
2552,Ingeniería,3,13.71,58.46,media,1,4,alto
2553,Ingeniería,9,10.69,64.52,media,4,3,bajo
2554,Contabilidad,8,8.51,73.86,media,5,1,medio
2555,Ingeniería,3,14.74,67.3,media,5,0,medio
2556,Administración,5,17.64,75.29,baja,5,4,bajo
2557,Contabilidad,7,13.09,59.3,media,3,6,medio
2558,Educación,4,11.29,84.11,alta,0,6,bajo
2559,Contabilidad,5,9.6,52.79,media,2,4,alto
2560,Administración,3,12.65,68.07,media,4,1,bajo
2561,Administración,9,13.59,58.95,alta,2,2,medio
2562,Contabilidad,10,12.02,86.5,media,1,2,bajo
2563,Contabilidad,9,14.24,94.18,alta,3,6,medio
2564,Ingeniería,7,15.78,53.94,baja,2,3,bajo
2565,Administración,10,8.85,89.25,baja,4,4,medio
2566,Contabilidad,2,12.74,94.79,alta,0,5,alto
2567,Contabilidad,7,7.24,98.7,baja,5,1,bajo
2568,Administración,7,9.96,78.97,baja,3,0,alto
2569,Contabilidad,5,13.8,66.37,baja,1,2,alto
2570,Ingeniería,9,11.88,66.1,alta,4,1,alto
2571,Administración,3,7.97,68.95,media,3,3,medio
2572,Ingeniería,4,14.62,80.63,baja,4,3,medio
2573,Ingeniería,1,10.64,74.51,media,1,5,alto
2574,Ingeniería,6,14.13,82.68,media,1,7,bajo
2575,Ingeniería,4,13.28,51.97,baja,0,4,medio
2576,Administración,1,9.92,55.29,baja,3,3,medio
2577,Ingeniería,2,14.17,98.83,media,0,3,alto
2578,Ingeniería,3,12.8,99.77,baja,0,5,medio
2579,Contabilidad,9,12.44,87.33,alta,0,7,bajo
2580,Administración,8,10.83,62.82,alta,5,5,medio
2581,Administración,7,9.24,97.67,baja,2,2,medio
2582,Educación,4,10.95,60.69,media,1,2,bajo
2583,Administración,1,10.9,86.57,baja,0,3,bajo
2584,Administración,8,14.13,55.76,alta,2,6,medio
2585,Educación,4,7.88,82.45,media,2,5,bajo
2586,Administración,3,15.68,87.98,baja,2,6,medio
2587,Administración,9,15.81,92.98,alta,0,4,bajo
2588,Administración,10,10.4,86.72,media,2,2,alto
2589,Administración,4,15.5,96.17,alta,0,2,medio
2590,Educación,4,9.49,76.05,baja,3,5,alto
2591,Administración,9,14.82,83.87,baja,1,6,medio
2592,Administración,2,9.95,68.48,alta,4,3,bajo
2593,Educación,5,14.58,50.52,alta,0,4,alto
2594,Contabilidad,4,8.41,87.83,alta,1,6,medio
2595,Ingeniería,9,14.71,93.49,alta,0,6,bajo
2596,Contabilidad,5,15.22,58.7,alta,5,3,bajo
2597,Educación,9,8.33,51.43,media,3,0,alto
2598,Ingeniería,9,16.39,58.23,baja,1,0,medio
2599,Educación,2,14.55,94.76,media,1,6,alto
2600,Educación,9,7.01,64.78,alta,2,5,medio
2601,Administración,3,10.78,61.69,media,0,4,bajo
2602,Ingeniería,4,14.59,50.73,baja,0,0,bajo
2603,Administración,1,13.81,64.85,alta,4,5,bajo
2604,Ingeniería,1,12.28,85.78,alta,2,4,medio
2605,Educación,1,14.32,97.95,baja,2,0,medio
2606,Educación,9,9.81,65.64,media,4,1,bajo
2607,Contabilidad,8,12.12,62.03,baja,2,2,medio
2608,Ingeniería,5,9.89,94.4,baja,2,5,medio
2609,Administración,5,12.34,92.63,media,3,7,bajo
2610,Contabilidad,9,14.5,66.41,media,5,7,bajo
2611,Contabilidad,3,13.95,53.44,alta,1,6,medio
2612,Contabilidad,3,12.56,99.6,alta,4,7,medio
2613,Administración,7,14.47,84.04,alta,3,3,alto
2614,Contabilidad,9,14.72,96.33,baja,5,4,medio
2615,Administración,6,16.49,67.09,media,3,0,alto
2616,Contabilidad,2,14.92,82.38,media,3,6,medio
2617,Administración,1,13.64,83.72,alta,2,7,alto
2618,Educación,2,14.34,93.65,baja,5,7,alto
2619,Educación,1,12.61,99.65,baja,5,1,bajo
2620,Educación,10,11.3,55.43,media,4,0,medio
2621,Educación,10,14.17,81.56,media,2,1,bajo
2622,Educación,9,13.89,66.82,media,2,3,bajo
2623,Contabilidad,10,12.73,90.58,media,3,2,medio
2624,Contabilidad,8,11.51,87.71,baja,0,7,bajo
2625,Contabilidad,7,11.37,94.63,alta,4,6,bajo
2626,Administración,3,10.98,67.19,media,4,2,bajo
2627,Administración,8,15.14,59.23,media,3,1,bajo
2628,Administración,2,14.95,51.09,media,3,7,alto
2629,Administración,2,14.84,62.78,baja,1,5,medio
2630,Educación,10,9.37,68.36,alta,3,7,medio
2631,Educación,3,11.1,97.3,baja,2,6,bajo
2632,Educación,7,11.36,74.57,alta,3,0,medio
2633,Ingeniería,1,10.48,77.82,baja,4,7,alto
2634,Contabilidad,8,16.66,94.01,media,0,2,bajo
2635,Administración,7,13.0,94.25,media,0,0,bajo
2636,Administración,4,12.82,76.4,alta,2,7,bajo
2637,Educación,5,10.84,55.69,baja,0,4,alto
2638,Administración,10,14.16,63.53,alta,3,7,medio
2639,Administración,1,17.48,72.84,baja,0,7,alto
2640,Contabilidad,4,12.2,87.56,media,3,0,medio
2641,Educación,1,11.42,85.58,alta,5,5,alto
2642,Contabilidad,1,11.77,82.14,alta,1,4,alto
2643,Ingeniería,10,11.19,94.01,media,4,4,bajo
2644,Ingeniería,1,11.99,90.13,media,5,2,bajo
2645,Ingeniería,7,10.47,99.11,media,2,4,bajo
2646,Educación,7,9.78,94.46,media,1,7,alto
2647,Administración,4,11.95,59.78,media,0,7,alto
2648,Educación,2,12.2,52.88,media,2,0,medio
2649,Educación,3,11.32,70.73,baja,3,6,alto
2650,Administración,8,15.64,80.88,baja,1,3,medio
2651,Contabilidad,8,13.04,82.16,alta,4,5,bajo
2652,Ingeniería,6,13.86,63.38,baja,4,0,bajo
2653,Contabilidad,10,13.92,92.99,alta,1,1,alto
2654,Ingeniería,9,12.26,66.46,baja,1,6,medio
2655,Educación,9,12.55,95.96,baja,1,1,medio
2656,Ingeniería,4,9.85,73.58,media,0,0,bajo
2657,Educación,1,13.64,50.52,baja,5,1,alto
2658,Contabilidad,1,11.17,58.1,baja,5,3,medio
2659,Educación,10,10.4,55.12,baja,5,1,medio
2660,Contabilidad,5,15.25,52.2,media,4,2,medio
2661,Administración,2,8.67,85.7,media,4,6,bajo
2662,Administración,6,16.3,59.62,baja,0,6,alto
2663,Administración,7,16.1,91.93,alta,2,7,medio
2664,Educación,1,11.44,63.22,baja,4,6,alto
2665,Administración,6,16.46,51.62,media,2,3,medio
2666,Ingeniería,8,9.78,91.03,media,2,6,bajo
2667,Contabilidad,5,14.49,73.31,alta,2,2,alto
2668,Contabilidad,7,12.04,79.98,media,4,2,medio
2669,Ingeniería,10,7.48,66.81,media,3,7,bajo
2670,Educación,6,10.42,52.3,baja,2,6,bajo
2671,Educación,4,11.56,68.51,alta,5,3,bajo
2672,Contabilidad,7,13.95,75.91,media,3,7,medio
2673,Administración,10,10.81,50.58,media,0,7,bajo
2674,Educación,9,11.32,78.71,baja,5,5,bajo
2675,Educación,10,13.35,94.65,baja,3,2,bajo
2676,Ingeniería,10,13.22,60.89,baja,3,7,bajo
2677,Ingeniería,7,11.77,96.34,baja,1,1,bajo
2678,Administración,5,11.24,54.88,alta,2,0,medio
2679,Educación,7,14.35,91.27,baja,4,3,alto
2680,Educación,3,11.23,92.02,alta,1,7,medio
2681,Ingeniería,2,9.03,62.89,media,5,6,medio
2682,Educación,5,11.01,97.89,media,3,7,medio
2683,Contabilidad,4,13.37,70.83,baja,0,0,alto
2684,Ingeniería,5,11.63,57.06,baja,4,3,alto
2685,Administración,8,10.74,79.59,baja,0,3,bajo
2686,Ingeniería,4,8.86,99.83,media,3,2,alto
2687,Educación,9,11.64,94.96,media,0,7,medio
2688,Administración,7,12.57,63.93,media,1,0,bajo
2689,Ingeniería,10,9.48,78.85,alta,0,5,alto
2690,Contabilidad,7,11.53,55.77,media,1,6,medio
2691,Contabilidad,8,9.27,73.09,baja,2,1,bajo
2692,Ingeniería,6,11.68,76.15,alta,4,0,bajo
2693,Contabilidad,8,16.31,65.76,alta,0,3,bajo
2694,Contabilidad,3,12.43,74.21,alta,1,1,medio
2695,Contabilidad,10,8.05,96.0,media,3,2,bajo
2696,Administración,10,12.83,75.01,media,5,1,medio
2697,Contabilidad,1,15.28,91.55,media,3,7,alto
2698,Contabilidad,6,8.54,65.87,media,1,1,bajo
2699,Contabilidad,1,9.39,98.57,baja,4,0,alto
2700,Administración,9,12.65,54.67,alta,2,3,bajo
2701,Ingeniería,2,11.78,79.28,alta,2,3,bajo
2702,Educación,2,15.03,89.49,alta,4,3,bajo
2703,Contabilidad,7,11.55,90.7,alta,5,4,medio
2704,Ingeniería,2,14.06,59.91,alta,0,2,alto
2705,Contabilidad,10,15.82,70.08,baja,1,0,bajo
2706,Administración,8,9.83,81.21,baja,2,7,bajo
2707,Ingeniería,6,13.87,65.79,alta,4,3,medio
2708,Administración,7,11.0,82.91,alta,2,1,bajo
2709,Contabilidad,7,6.46,68.94,media,2,4,medio
2710,Contabilidad,6,13.19,67.54,alta,0,2,bajo
2711,Administración,10,13.5,55.4,baja,2,3,alto
2712,Educación,9,8.13,51.96,media,1,4,medio
2713,Administración,9,10.87,91.76,baja,4,7,medio
2714,Contabilidad,7,10.44,74.48,media,5,6,bajo
2715,Administración,9,14.02,78.14,media,5,2,alto
2716,Educación,10,8.13,68.61,alta,5,5,bajo
2717,Administración,3,12.27,56.84,baja,0,5,medio
2718,Educación,3,6.15,72.48,baja,5,1,bajo
2719,Educación,1,12.95,61.45,alta,0,6,alto
2720,Administración,5,12.31,91.88,media,5,4,medio
2721,Administración,4,10.72,99.34,media,4,0,alto
2722,Ingeniería,2,15.57,94.45,baja,1,6,alto
2723,Contabilidad,9,5.44,76.41,alta,5,2,medio
2724,Educación,3,11.95,81.41,alta,2,4,alto
2725,Ingeniería,8,14.99,97.41,baja,2,7,bajo
2726,Administración,6,12.32,76.93,media,5,4,medio
2727,Contabilidad,5,15.42,81.93,media,1,2,alto
2728,Ingeniería,1,10.87,81.46,alta,3,4,alto
2729,Educación,4,11.58,85.41,media,4,4,bajo
2730,Ingeniería,3,15.08,82.01,media,1,2,bajo
2731,Educación,1,14.24,83.54,media,2,7,bajo
2732,Administración,5,18.0,86.29,baja,4,6,bajo
2733,Contabilidad,6,12.26,90.45,alta,5,1,alto
2734,Contabilidad,2,12.5,70.15,baja,4,5,alto
2735,Contabilidad,3,10.85,87.29,baja,2,0,alto
2736,Administración,6,11.49,55.01,media,1,2,medio
2737,Educación,4,14.7,93.81,alta,3,3,alto
2738,Administración,9,12.0,64.5,media,4,4,medio
2739,Contabilidad,5,9.98,70.17,alta,5,6,alto
2740,Administración,4,11.06,90.18,media,4,0,bajo
2741,Administración,2,11.77,81.85,alta,4,0,alto
2742,Administración,6,10.14,65.43,alta,5,2,medio
2743,Educación,10,10.86,61.27,media,5,3,bajo
2744,Ingeniería,2,9.5,97.89,media,5,3,alto
2745,Ingeniería,7,10.94,54.39,baja,1,1,medio
2746,Administración,3,14.92,50.22,baja,4,3,alto
2747,Ingeniería,9,12.12,83.65,alta,5,5,bajo
2748,Ingeniería,5,18.15,80.72,media,2,2,medio
2749,Administración,8,10.09,86.88,media,2,0,bajo
2750,Administración,6,13.21,86.58,baja,5,0,medio
2751,Contabilidad,10,12.56,93.16,media,0,3,bajo
2752,Ingeniería,8,13.63,96.11,alta,4,4,medio
2753,Educación,3,10.48,88.75,alta,3,6,medio
2754,Administración,3,11.08,61.61,alta,0,7,alto
2755,Contabilidad,5,13.02,73.17,baja,4,7,bajo
2756,Educación,10,10.74,82.09,alta,4,5,alto
2757,Ingeniería,3,7.57,76.97,baja,5,6,bajo
2758,Contabilidad,8,15.28,57.94,baja,1,1,bajo
2759,Administración,10,14.22,79.46,alta,1,3,alto
2760,Educación,8,10.96,94.33,baja,2,5,medio
2761,Administración,2,12.55,70.93,baja,0,2,bajo
2762,Ingeniería,4,14.52,83.45,alta,0,1,medio
2763,Educación,10,15.36,80.8,alta,5,7,bajo
2764,Ingeniería,1,12.26,68.85,baja,0,5,alto
2765,Ingeniería,4,10.54,78.26,baja,5,7,medio
2766,Contabilidad,4,15.66,60.51,media,2,3,alto
2767,Administración,10,12.24,77.31,alta,3,1,bajo
2768,Educación,9,11.63,89.94,media,3,4,alto
2769,Ingeniería,3,12.66,87.95,baja,5,2,bajo
2770,Ingeniería,2,14.89,67.9,media,3,3,medio
2771,Educación,9,11.9,55.6,baja,5,0,medio
2772,Ingeniería,9,14.46,90.0,media,0,2,alto
2773,Contabilidad,1,11.48,63.25,baja,4,4,alto
2774,Contabilidad,6,13.52,52.65,baja,0,5,medio
2775,Contabilidad,10,9.63,72.26,baja,5,7,alto
2776,Contabilidad,8,14.67,86.97,alta,4,4,alto
2777,Ingeniería,3,10.31,90.42,baja,1,0,medio
2778,Educación,9,13.15,99.11,alta,5,6,bajo
2779,Educación,2,8.28,59.47,baja,5,2,alto
2780,Educación,6,12.06,64.69,media,2,3,alto
2781,Educación,1,12.47,80.47,baja,3,0,medio
2782,Administración,7,10.3,90.57,baja,0,7,bajo
2783,Educación,3,11.73,61.7,media,0,6,bajo
2784,Administración,7,12.66,70.5,baja,1,3,alto
2785,Administración,4,13.41,70.42,baja,4,1,alto
2786,Contabilidad,9,12.25,88.65,baja,3,3,bajo
2787,Administración,5,15.33,62.05,media,2,1,alto
2788,Ingeniería,3,14.9,98.44,baja,4,3,bajo
2789,Administración,8,11.92,75.52,alta,4,7,alto
2790,Contabilidad,6,8.67,64.1,alta,5,1,alto
2791,Administración,2,10.78,64.21,alta,3,2,medio
2792,Ingeniería,3,6.43,50.91,alta,2,7,bajo
2793,Ingeniería,8,11.54,84.62,media,3,6,bajo
2794,Ingeniería,10,15.5,88.8,baja,3,4,alto
2795,Contabilidad,7,13.98,51.62,alta,0,2,medio
2796,Contabilidad,10,12.21,79.3,baja,2,0,bajo
2797,Educación,6,10.18,89.08,baja,4,2,alto
2798,Contabilidad,1,12.31,68.81,media,3,2,alto
2799,Ingeniería,9,17.33,71.64,baja,1,4,medio
2800,Ingeniería,3,15.72,68.08,alta,2,5,bajo
2801,Contabilidad,5,11.62,65.78,alta,1,2,bajo
2802,Administración,7,8.3,74.56,media,4,0,alto
2803,Contabilidad,7,17.52,58.31,alta,2,2,alto
2804,Contabilidad,3,10.18,72.03,alta,0,2,medio
2805,Ingeniería,4,13.33,97.09,media,2,2,bajo
2806,Educación,10,8.1,51.37,media,4,6,bajo
2807,Ingeniería,7,11.19,58.24,alta,0,7,medio
2808,Educación,8,8.09,88.89,media,4,2,bajo
2809,Ingeniería,2,9.1,56.6,media,5,4,medio
2810,Contabilidad,9,9.69,63.56,alta,2,6,bajo
2811,Ingeniería,7,13.19,72.74,alta,4,4,medio
2812,Ingeniería,8,11.76,97.16,media,2,0,medio
2813,Ingeniería,6,18.78,59.18,baja,0,5,alto
2814,Contabilidad,6,14.83,96.15,baja,2,0,bajo
2815,Contabilidad,9,14.89,85.93,alta,4,0,alto
2816,Contabilidad,4,13.26,83.56,alta,4,5,medio
2817,Contabilidad,5,12.69,86.18,baja,5,2,medio
2818,Educación,9,14.97,51.56,media,5,7,medio
2819,Educación,1,6.05,54.95,baja,4,5,bajo
2820,Administración,4,10.44,66.74,baja,1,3,alto
2821,Contabilidad,7,8.6,53.7,alta,1,6,medio
2822,Educación,9,7.29,99.38,media,1,2,bajo
2823,Ingeniería,10,10.08,79.02,baja,3,7,medio
2824,Contabilidad,6,9.13,74.37,media,5,3,medio
2825,Administración,8,14.99,89.28,alta,2,0,medio
2826,Administración,9,12.23,98.85,baja,1,2,medio
2827,Administración,10,6.98,97.76,alta,4,5,alto
2828,Ingeniería,4,12.79,89.65,baja,4,5,medio
2829,Educación,1,9.47,68.86,media,1,6,medio
2830,Ingeniería,8,12.16,53.3,alta,5,7,alto
2831,Contabilidad,2,12.98,54.92,media,1,7,alto
2832,Administración,1,10.12,50.06,baja,4,5,medio
2833,Ingeniería,7,12.54,50.1,alta,1,7,alto
2834,Ingeniería,10,13.01,96.82,media,5,5,alto
2835,Educación,9,11.59,96.35,media,3,0,alto
2836,Educación,9,10.2,83.38,baja,3,4,alto
2837,Administración,3,12.01,86.33,alta,5,0,medio
2838,Ingeniería,6,11.65,75.66,media,3,2,bajo
2839,Ingeniería,7,12.79,61.89,alta,0,7,bajo
2840,Educación,10,11.34,95.72,alta,3,4,medio
2841,Ingeniería,9,9.02,63.88,alta,4,5,bajo
2842,Ingeniería,2,11.58,86.98,alta,5,4,alto
2843,Ingeniería,8,12.82,62.27,baja,0,3,bajo
2844,Educación,7,12.46,93.51,media,4,1,medio
2845,Administración,4,11.72,82.56,alta,4,4,bajo
2846,Contabilidad,2,10.78,82.13,media,5,7,medio
2847,Administración,8,10.65,54.87,media,5,1,bajo
2848,Contabilidad,5,10.91,70.97,media,1,0,alto
2849,Ingeniería,6,14.69,76.25,baja,5,0,alto
2850,Administración,7,9.63,64.7,alta,2,7,alto
2851,Contabilidad,10,12.23,94.05,alta,3,4,bajo
2852,Educación,1,8.86,91.88,media,5,3,bajo
2853,Educación,8,13.91,74.68,media,2,0,bajo
2854,Administración,4,10.66,67.0,baja,2,1,alto
2855,Administración,9,9.94,90.08,baja,1,4,bajo
2856,Ingeniería,1,12.54,59.84,media,2,6,bajo
2857,Administración,2,5.85,53.58,alta,3,4,medio
2858,Ingeniería,6,8.75,52.29,baja,0,3,alto
2859,Ingeniería,10,12.9,51.93,alta,4,4,bajo
2860,Educación,1,14.54,74.44,baja,3,2,medio
2861,Educación,4,13.13,62.77,alta,1,1,medio
2862,Contabilidad,8,12.35,84.52,media,0,6,medio
2863,Educación,10,18.03,82.69,baja,1,5,alto
2864,Educación,5,13.23,77.1,media,3,6,medio
2865,Administración,9,9.39,67.64,baja,4,2,alto
2866,Educación,6,14.56,92.52,media,2,2,medio
2867,Contabilidad,1,10.4,85.49,baja,5,1,bajo
2868,Administración,6,10.23,63.58,baja,5,4,alto
2869,Contabilidad,6,8.55,75.08,baja,2,7,alto
2870,Educación,6,10.97,57.81,alta,1,4,bajo
2871,Contabilidad,8,8.93,66.44,alta,0,2,medio
2872,Administración,6,13.39,99.86,baja,5,5,alto
2873,Ingeniería,5,11.69,61.19,media,4,1,alto
2874,Contabilidad,2,8.6,84.92,media,1,0,alto
2875,Contabilidad,4,11.8,61.92,baja,4,1,alto
2876,Administración,10,14.48,96.91,alta,5,5,alto
2877,Administración,5,16.06,65.51,alta,1,2,bajo
2878,Contabilidad,10,7.53,67.33,alta,0,1,alto
2879,Educación,4,10.05,79.69,alta,3,1,alto
2880,Contabilidad,2,8.78,79.41,media,2,6,bajo
2881,Administración,7,12.88,78.95,baja,4,0,medio
2882,Ingeniería,10,8.48,78.66,baja,4,3,alto
2883,Ingeniería,10,14.65,65.61,baja,0,3,bajo
2884,Educación,2,15.01,71.72,media,4,7,bajo
2885,Contabilidad,1,14.05,79.67,alta,3,0,medio
2886,Ingeniería,5,10.21,83.56,alta,3,1,alto
2887,Contabilidad,1,10.36,62.66,media,0,2,alto
2888,Administración,1,10.86,85.07,media,1,0,medio
2889,Ingeniería,1,14.76,96.16,baja,1,3,bajo
2890,Educación,6,7.75,87.9,baja,4,5,bajo
2891,Administración,9,12.97,54.21,media,4,7,bajo
2892,Educación,10,9.67,73.46,media,0,3,medio
2893,Administración,1,10.95,71.76,media,3,7,medio
2894,Ingeniería,5,13.84,66.83,alta,0,0,bajo
2895,Educación,9,8.21,74.57,baja,1,1,alto
2896,Educación,9,11.31,71.98,media,3,7,alto
2897,Administración,1,11.68,50.31,media,4,4,bajo
2898,Educación,8,11.91,61.83,alta,1,2,alto
2899,Administración,1,11.74,60.69,media,2,6,bajo
2900,Administración,8,13.39,67.46,baja,1,4,bajo
2901,Administración,1,10.87,58.72,alta,3,2,alto
2902,Administración,5,12.91,53.39,media,3,7,alto
2903,Ingeniería,8,12.82,59.83,baja,0,4,medio
2904,Administración,6,12.72,92.71,baja,3,4,alto
2905,Contabilidad,9,13.32,89.85,alta,2,2,alto
2906,Educación,1,12.71,72.1,baja,2,5,alto
2907,Contabilidad,9,11.78,93.89,alta,3,2,alto
2908,Ingeniería,1,8.83,61.63,baja,4,3,bajo
